,freq,F_abs_amp
0,0.0,2.961806405761652
1,0.004,2.95085514150271
2,0.008,2.91824048778679
3,0.012,2.864673859075712
4,0.016,2.7913210824345738
5,0.02,2.699773300030085
6,0.024,2.59200787746404
7,0.028,2.4703406995379544
8,0.032,2.337371374632401
9,0.036000000000000004,2.19592306636317
10,0.04,2.0489787906417956
11,0.044,1.899615381885974
12,0.048,1.7509354740918597
13,0.052000000000000005,1.6059968145051273
14,0.056,1.4677354946221377
15,0.06,1.3388767463078712
16,0.064,1.2218252839960202
17,0.068,1.1185285706376693
18,0.07200000000000001,1.0303161284603892
19,0.076,0.9577403326321962
20,0.08,0.900472691827974
21,0.084,0.8573214959887512
22,0.088,0.8264084403080082
23,0.092,0.8054769452134428
24,0.096,0.7922423244100919
25,0.1,0.784683295415115
26,0.10400000000000001,0.7812066797479937
27,0.108,0.780690342929521
28,0.112,0.7824261747437676
29,0.116,0.7860345178205783
30,0.12,0.7913642478973886
31,0.124,0.7984050169486191
32,0.128,0.8072219136063179
33,0.132,0.8178994340564206
34,0.136,0.8304974625474756
35,0.14,0.8450108353745525
36,0.14400000000000002,0.8613402870384537
37,0.148,0.8792810633914063
38,0.152,0.898526266035068
39,0.156,0.9186811127655733
40,0.16,0.9392846591066026
41,0.164,0.9598366165298068
42,0.168,0.9798269790439322
43,0.17200000000000001,0.9987668418359289
44,0.176,1.0162178259522412
45,0.18,1.031819910909219
46,0.184,1.0453181301145864
47,0.188,1.0565859133093307
48,0.192,1.0656405684615244
49,0.196,1.0726515325578587
50,0.2,1.077943360232778
51,0.20400000000000001,1.0819917649764161
52,0.20800000000000002,1.0854087654531688
53,0.212,1.0889156261839805
54,0.216,1.0933061016699168
55,0.22,1.099414223410828
56,0.224,1.108097247591408
57,0.228,1.1202685225321292
58,0.232,1.1370066757025445
59,0.23600000000000002,1.1598161464199597
60,0.24,1.191830409087352
61,0.244,1.2398353474130728
62,0.248,1.3153386936266183
63,0.252,1.43364315057389
64,0.256,1.610693958532597
65,0.26,1.8590255909283626
66,0.264,2.1853200391976593
67,0.268,2.5905369472565387
68,0.272,3.0714142242553497
69,0.276,3.6218985567577606
70,0.28,4.234004709477635
71,0.28400000000000003,4.898230211868835
72,0.28800000000000003,5.603761461539793
73,0.292,6.338628201872766
74,0.296,7.089879571870766
75,0.3,7.843806494907457
76,0.304,8.586211969737086
77,0.308,9.302721541547582
78,0.312,9.979122308811196
79,0.316,10.601715819063319
80,0.32,11.157671782737522
81,0.324,11.63536992296813
82,0.328,12.02471656261869
83,0.332,12.31742496758951
84,0.336,12.507249490429821
85,0.34,12.590165478912102
86,0.34400000000000003,12.564489059145412
87,0.34800000000000003,12.43093298430984
88,0.352,12.192597148727168
89,0.356,11.854894039598765
90,0.36,11.42541268613074
91,0.364,10.913727254694757
92,0.368,10.331158463813521
93,0.372,9.690498219998815
94,0.376,9.005710722482865
95,0.38,8.29162397580587
96,0.384,7.563624546919538
97,0.388,6.837368131282205
98,0.392,6.128513098013208
99,0.396,5.452469513443271
100,0.4,4.82412518597151
101,0.404,4.257455019299717
102,0.40800000000000003,3.764839126962128
103,0.41200000000000003,3.3558644564301168
104,0.41600000000000004,3.035532446300988
105,0.42,2.8023218028966643
106,0.424,2.6472944116876973
107,0.428,2.5554540139334345
108,0.432,2.5091770096165282
109,0.436,2.492002238221587
110,0.44,2.4911240218169284
111,0.444,2.4981550973467463
112,0.448,2.5086760285570042
113,0.452,2.521207249000486
114,0.456,2.5358957776083826
115,0.46,2.5535222263759847
