,freq,F_abs_amp
0,0.0,4.79107450426294
1,0.004,4.7730313196287355
2,0.008,4.719262180706238
3,0.012,4.630838654438219
4,0.016,4.509514736126602
5,0.02,4.357680001330297
6,0.024,4.178296258084937
7,0.028,3.974819835995403
8,0.032,3.7511120078041382
9,0.036000000000000004,3.5113405043355312
10,0.04,3.259875476598986
11,0.044,3.001183318303596
12,0.048,2.7397217976946893
13,0.052000000000000005,2.479839821034107
14,0.056,2.2256849175587745
15,0.06,1.981120760834463
16,0.064,1.749655729888482
17,0.068,1.5343818663366253
18,0.07200000000000001,1.3379200418383606
19,0.076,1.1623629857228694
20,0.08,1.009201591478688
21,0.084,0.8792172923020921
22,0.088,0.7723376449876288
23,0.092,0.6874915651421855
24,0.096,0.6225628359974904
25,0.1,0.5745689581953062
26,0.10400000000000001,0.5401039885530341
27,0.108,0.5159513632168135
28,0.112,0.49963824823833375
29,0.116,0.4897888543487019
30,0.12,0.48615811538512216
31,0.124,0.4893846853823181
32,0.128,0.5005840311407949
33,0.132,0.5208992879273382
34,0.136,0.5511204766904361
35,0.14,0.5914302848607997
36,0.14400000000000002,0.6413328708085847
37,0.148,0.6997445113490681
38,0.152,0.7651622286252413
39,0.156,0.8358303710464094
40,0.16,0.9098671556738723
41,0.164,0.9853515289976766
42,0.168,1.0603824982769685
43,0.17200000000000001,1.1331222253774715
44,0.176,1.2018319866643188
45,0.18,1.264904540149364
46,0.184,1.3208949829713736
47,0.188,1.3685508586457522
48,0.192,1.4068403149492215
49,0.196,1.434976402672682
50,0.2,1.4524373410331555
51,0.20400000000000001,1.4589850962846105
52,0.20800000000000002,1.454680630365683
53,0.212,1.4398929065470463
54,0.216,1.4153062008733914
55,0.22,1.3819286682953056
56,0.224,1.3411082681792479
57,0.228,1.2945602406083734
58,0.232,1.244400255322163
59,0.23600000000000002,1.1932169704548583
60,0.24,1.1442507748010404
61,0.244,1.101713903245511
62,0.248,1.0711237687210728
63,0.252,1.059331298141897
64,0.256,1.0739060985864226
65,0.26,1.1217583187869238
66,0.264,1.2074967995262609
67,0.268,1.3324865048486956
68,0.272,1.4951229853596615
69,0.276,1.691845432376249
70,0.28,1.9181079146183035
71,0.28400000000000003,2.168953312412742
72,0.28800000000000003,2.4392433308146617
73,0.292,2.723712223569122
74,0.296,3.016970842346657
75,0.3,3.313518508603875
