,freq,F_abs_amp
216,0.864,4.112787616948536
217,0.868,4.00465875082481
218,0.872,3.9164550712402977
219,0.876,3.847327505037074
220,0.88,3.7958193935164237
221,0.884,3.760131418766639
222,0.888,3.7383903443981352
223,0.892,3.7288921449421064
224,0.896,3.7303039217419203
225,0.9,3.741802135802833
226,0.904,3.76312642188073
227,0.908,3.7945575231511137
228,0.912,3.8368673893708345
229,0.916,3.891279901439565
230,0.92,3.9593910006127486
231,0.924,4.043070577455401
232,0.928,4.144337452169696
233,0.932,4.265186896421299
234,0.936,4.407383385383981
235,0.9400000000000001,4.5722433076924744
236,0.9440000000000001,4.760436400027905
237,0.9480000000000001,4.971822497295272
238,0.9520000000000001,5.205356275626763
239,0.9560000000000001,5.4590809308770085
240,0.96,5.730216240769702
241,0.964,6.015329398867578
242,0.968,6.310552030774129
243,0.972,6.611796574399017
244,0.976,6.914963630323446
245,0.98,7.216161188278637
246,0.984,7.511909448169253
247,0.988,7.799290667548471
248,0.992,8.076057205686944
249,0.996,8.340727663779456
250,1.0,8.592706938043518
251,1.004,8.832363405869376
252,1.008,9.06102845194636
253,1.012,9.280948546392228
254,1.016,9.495193323861667
255,1.02,9.70750395109636
256,1.024,9.922057590379923
257,1.028,10.143163326774873
258,1.032,10.374918329914488
259,1.036,10.620864368588451
260,1.04,10.883685897102387
261,1.044,11.164987193585446
262,1.048,11.465163225763419
263,1.052,11.78335875852876
264,1.056,12.117530402126496
265,1.06,12.464600029432205
266,1.064,12.820647906345156
267,1.068,13.181199121894068
268,1.072,13.541607678061245
269,1.076,13.897544180495972
270,1.08,14.245573035768743
271,1.084,14.583666479856165
272,1.088,14.911609560637423
273,1.092,15.231341091324715
274,1.096,15.547187433949047
275,1.1,15.866044338331706
276,1.104,16.197481056052283
277,1.108,16.55355572325044
278,1.112,16.948359190017054
279,1.116,17.39721627443866
280,1.12,17.91570010749542
281,1.124,18.518465947353214
282,1.1280000000000001,19.21787427829491
283,1.1320000000000001,20.022698818682564
284,1.1360000000000001,20.93715507439251
285,1.1400000000000001,21.960366725870077
286,1.1440000000000001,23.086411212046933
287,1.1480000000000001,24.304844109887306
288,1.1520000000000001,25.60137007264139
289,1.156,26.958634967654913
290,1.16,28.35703815195421
291,1.164,29.77548278134562
292,1.168,31.19204793800887
293,1.172,32.584577172356276
294,1.176,33.93117740124009
295,1.18,35.21064782388741
296,1.184,36.402857430725646
297,1.188,37.48907328171051
298,1.192,38.452241989957635
299,1.196,39.27723060677865
300,1.2,39.95103631887864
301,1.204,40.46296333068092
302,1.208,40.80476111128288
303,1.212,40.9707200965287
304,1.216,40.95772906860095
305,1.22,40.76530539476494
306,1.224,40.39558634520694
307,1.228,39.85327672187638
308,1.232,39.14555279921073
309,1.236,38.2819248571895
310,1.24,37.27406075808165
311,1.244,36.13556567519638
312,1.248,34.88171902683893
313,1.252,33.52917486540037
314,1.256,32.095631132535296
315,1.26,30.599476269458314
316,1.264,29.05942299989795
317,1.268,27.494136825529772
318,1.272,25.921856290692805
319,1.276,24.36002124407032
320,1.28,22.824918120584744
321,1.284,21.331323143620832
322,1.288,19.892174169337135
323,1.292,18.51827736698721
324,1.296,17.21810427911546
325,1.3,15.99774175811133
326,1.304,14.860959037234627
327,1.308,13.809326113754466
328,1.312,12.842426338445218
329,1.316,11.958049705258219
330,1.32,11.152502033849919
331,1.324,10.421060389645168
332,1.328,9.75845229475521
333,1.332,9.159316512640734
334,1.336,8.618426696771843
335,1.34,8.130942191112988
336,1.344,7.692696323266014
337,1.348,7.3002678762436455
338,1.352,6.9508018952465696
339,1.356,6.641735532239401
340,1.36,6.370241636950646
341,1.364,6.13298319399489
342,1.368,5.9263589824969145
343,1.372,5.7467060933014755
344,1.3760000000000001,5.590460871807786
345,1.3800000000000001,5.454264984326762
346,1.3840000000000001,5.334945404759966
347,1.3880000000000001,5.229452877256556
348,1.3920000000000001,5.13482833241375
349,1.3960000000000001,5.048173591677815
350,1.4000000000000001,4.966651578100384
351,1.4040000000000001,4.887555569919707
352,1.408,4.808403837541921
353,1.412,4.7270326211639855
354,1.416,4.641684550893114
355,1.42,4.5510860395886725
356,1.424,4.454499838392891
357,1.428,4.351737450254935
358,1.432,4.243125439681314
359,1.436,4.129446494596524
360,1.44,4.011869180501917
361,1.444,3.8918546391980375
362,1.448,3.7711065288814516
363,1.452,3.6515683238513668
364,1.456,3.5354307216092957
365,1.46,3.4251677727701186
366,1.464,3.3236265487804393
367,1.468,3.2342205987519215
368,1.472,3.161300370484892
369,1.476,3.1106914762598983
370,1.48,3.0901338908754665
371,1.484,3.109273898441985
372,1.488,3.1790005581576675
373,1.492,3.3100407896520316
374,1.496,3.511107566799854
375,1.5,3.787278066395213
376,1.504,4.139245878066534
377,1.508,4.563572783867739
378,1.512,5.053544589381195
379,1.516,5.600137940387743
380,1.52,6.192796623404186
381,1.524,6.819960669354406
382,1.528,7.469421098040427
383,1.532,8.128584047289197
384,1.536,8.784701769925462
385,1.54,9.425100503424002
386,1.544,10.037415704411787
387,1.548,10.609839189223285
388,1.552,11.13137698751461
389,1.556,11.592109021013526
390,1.56,11.983432159165506
391,1.564,12.298278324658959
392,1.568,12.531302516468067
393,1.572,12.679032976034884
394,1.576,12.739973328169487
395,1.58,12.714652843127526
396,1.584,12.60562532167856
397,1.588,12.41741582823211
398,1.592,12.15641321125717
399,1.596,11.83071088513663
400,1.6,11.449900456660187
401,1.604,11.024819108167403
402,1.608,10.567266413294208
403,1.612,10.089696327605608
404,1.616,9.604863150168553
405,1.62,9.12542574506438
406,1.624,8.663514168583765
407,1.6280000000000001,8.23026904222046
408,1.6320000000000001,7.8353640827718465
409,1.6360000000000001,7.486543172533514
410,1.6400000000000001,7.189230849434404
411,1.6440000000000001,6.946297339472251
412,1.6480000000000001,6.758055416233938
413,1.6520000000000001,6.622504514349306
414,1.6560000000000001,6.535788316188203
415,1.6600000000000001,6.492788422411938
416,1.6640000000000001,6.487731706218559
417,1.668,6.514702565477012
418,1.672,6.568006928306838
419,1.676,6.6423868370399095
420,1.68,6.733110902498133
421,1.684,6.835965224795326
422,1.688,6.947204119526398
423,1.692,7.063526459576628
424,1.696,7.182126649981049
425,1.7,7.300777924706331
426,1.704,7.417890506475285
427,1.708,7.532524736882207
428,1.712,7.644363527437106
429,1.716,7.753652720687885
430,1.72,7.861102887971878
431,1.724,7.967761471519205
432,1.728,8.074872349862543
433,1.732,8.183707265498404
434,1.736,8.295399076567362
435,1.74,8.410794850782244
436,1.744,8.53034258770815
437,1.748,8.65402652700904
438,1.752,8.781342506929475
439,1.756,8.911314374426723
440,1.76,9.04255177554586
441,1.764,9.173332525726206
442,1.768,9.301687881429565
443,1.772,9.425492185091557
444,1.776,9.542554859461715
445,1.78,9.650712038500465
446,1.784,9.747917256420381
447,1.788,9.832317126389237
448,1.792,9.902303703657356
449,1.796,9.956553889660642
450,1.8,9.994075399485292
451,1.804,10.014259813468028
452,1.808,10.016921015760301
453,1.812,10.002328251374633
454,1.816,9.971243988539587
455,1.82,9.924955780446483
456,1.824,9.865270160034555
457,1.828,9.794485224819672
458,1.832,9.715344143881898
459,1.836,9.630958636758672
460,1.84,9.544704629040424
461,1.844,9.460083399794538
462,1.848,9.380554856852227
463,1.852,9.309357260968113
464,1.856,9.249323887402243
465,1.86,9.202702814272012
466,1.864,9.171009613629536
467,1.868,9.154934481372864
468,1.872,9.154305131335972
469,1.8760000000000001,9.168114935949912
470,1.8800000000000001,9.194621617863552
471,1.8840000000000001,9.231494041334853
472,1.8880000000000001,9.275981799782931
473,1.8920000000000001,9.325083233446437
474,1.8960000000000001,9.375706474082568
475,1.9000000000000001,9.424820154770444
476,1.9040000000000001,9.469567953996131
477,1.9080000000000001,9.507337783661198
478,1.9120000000000001,9.535798893033245
479,1.9160000000000001,9.552914842945613
480,1.92,9.556952600841976
481,1.924,9.546493359948698
482,1.928,9.520450680503425
483,1.932,9.47808875802497
484,1.936,9.419040135900264
485,1.94,9.343324777249267
486,1.944,9.251382421600653
487,1.948,9.14411422807781
488,1.952,9.02290559927096
489,1.956,8.889623515155359
490,1.96,8.746583064721452
491,1.964,8.596488222651395
492,1.968,8.442345825146393
493,1.972,8.287336678716793
494,1.976,8.134641666639798
495,1.98,7.98724810419931
496,1.984,7.847749889043907
497,1.988,7.718148791043275
498,1.992,7.599683880573995
499,1.996,7.492709248968011
500,2.0,7.396648402266677
501,2.004,7.310057035217776
502,2.008,7.23077478600494
503,2.012,7.156128787926286
504,2.016,7.083161300473225
505,2.02,7.0088871030539845
506,2.024,6.930556747694924
507,2.028,6.845873144433591
508,2.032,6.7531489067737605
509,2.036,6.651424330299427
510,2.04,6.540540336675664
511,2.044,6.421150393359871
512,2.048,6.29466968113484
513,2.052,6.163165243564465
514,2.056,6.029211628773645
515,2.06,5.895736000847238
516,2.064,5.765841532903573
517,2.068,5.642597707396632
518,2.072,5.528822807775387
519,2.076,5.426873476164738
520,2.08,5.338445148569917
521,2.084,5.264419976784018
522,2.088,5.204787273762452
523,2.092,5.158651149200958
524,2.096,5.1243511552993075
525,2.1,5.099677183882747
526,2.104,5.082128301574811
527,2.108,5.0691925370956445
528,2.112,5.058626163973386
529,2.116,5.048693234338691
530,2.12,5.038338695978979
531,2.124,5.027293236838731
532,2.128,5.016099816664562
533,2.132,5.00606148759385
534,2.136,4.999134240928227
535,2.14,4.997757507645796
536,2.144,5.004601650303156
537,2.148,5.022319675177248
538,2.152,5.053348231356217
539,2.156,5.0997064782045785
540,2.16,5.1628126408379815
541,2.164,5.243376936465377
542,2.168,5.341387774175087
543,2.172,5.456183293354092
544,2.176,5.5866712000881895
545,2.18,5.731667676393597
546,2.184,5.890224330582944
547,2.188,6.061894366605077
548,2.192,6.24695396957917
549,2.196,6.446542316902073
550,2.2,6.662627937203588
551,2.204,6.897889585858542
552,2.208,7.1554923177354866
553,2.212,7.438748712335925
554,2.216,7.750740043757471
555,2.22,8.093943148569506
556,2.224,8.469987006865912
557,2.228,8.879507767566436
558,2.232,9.322047370427994
559,2.236,9.796025881639293
560,2.24,10.29879127840281
561,2.244,10.826735408750446
562,2.248,11.375435056155622
563,2.2520000000000002,11.939834562759762
564,2.2560000000000002,12.514501718766972
565,2.2600000000000002,13.093870996128521
566,2.2640000000000002,13.672422954221132
567,2.2680000000000002,14.244888844517558
568,2.2720000000000002,14.806445634980168
569,2.2760000000000002,15.352854432212077
570,2.2800000000000002,15.88056315128266
571,2.2840000000000003,16.38676644921393
572,2.2880000000000003,16.86943847881913
573,2.2920000000000003,17.327311306984097
574,2.2960000000000003,17.75981650421852
575,2.3000000000000003,18.166992620438023
576,2.3040000000000003,18.54933472060148
577,2.308,18.90762580387616
578,2.312,19.242768589185385
579,2.316,19.555600055922945
580,2.32,19.846710994258277
581,2.324,20.11629857898681
582,2.328,20.364055519326175
583,2.332,20.5891017727133
584,2.336,20.789969031141084
585,2.34,20.964642942998054
586,2.344,21.110680183933923
587,2.348,21.22538649774526
588,2.352,21.30602139258963
589,2.356,21.350025425012028
590,2.36,21.35524373245354
591,2.364,21.32012139664197
592,2.368,21.243866111389686
593,2.372,21.12657392591122
594,2.376,20.96929369840905
595,2.38,20.774018612705486
596,2.384,20.543611055610025
597,2.388,20.281666504277688
598,2.392,19.992318145755924
599,2.396,19.680009059788247
600,2.4,19.349260954089768
601,2.404,19.004449670562202
602,2.408,18.649579377594183
603,2.412,18.288095803781097
604,2.416,17.9227586317653
605,2.42,17.555557760856193
606,2.424,17.187707373548758
607,2.428,16.81970985667912
608,2.432,16.451476889254728
609,2.436,16.082487535590836
610,2.44,15.711954090928788
611,2.444,15.339015918552738
612,2.448,14.962932196466706
613,2.452,14.583226143540784
614,2.456,14.199759379961545
615,2.46,13.812739717766398
616,2.464,13.42267623164619
617,2.468,13.030275437013968
618,2.472,12.636303685101693
619,2.476,12.241510106377644
620,2.48,11.846593176698551
621,2.484,11.45214836584799
622,2.488,11.05870199344812
623,2.492,10.666826897064674
624,2.496,10.277294709987354
625,2.5,9.891243919962012
626,2.504,9.510353536883246
627,2.508,9.137039774340787
628,2.512,8.774609340662145
629,2.516,8.427360346848918
630,2.52,8.100599655585532
631,2.524,7.800470484777405
632,2.528,7.5336001300080495
633,2.532,7.3065863725689155
634,2.536,7.1252833180755815
635,2.54,6.993968786712147
636,2.544,6.914582925657123
637,2.548,6.886220698546326
638,2.552,6.9050085728168105
639,2.556,6.964402695554821
640,2.56,7.055821273942989
641,2.564,7.169526280127117
642,2.568,7.2955690064468035
643,2.572,7.424603989030724
644,2.576,7.548493141220441
645,2.58,7.660690200128769
646,2.584,7.756428465001796
647,2.588,7.832764938066025
648,2.592,7.888522191094944
649,2.596,7.924141501173548
650,2.6,7.941467225665619
651,2.604,7.943465401065605
652,2.608,7.933888826454576
653,2.612,7.916914815853957
654,2.616,7.896748493149032
655,2.62,7.877217223266631
656,2.624,7.8614059333335975
657,2.628,7.851368373326933
658,2.632,7.847943435223187
659,2.636,7.8506966064476025
660,2.64,7.858001904706021
661,2.644,7.867249228197504
662,2.648,7.875150426845879
663,2.652,7.878100792694202
664,2.656,7.872547792929765
665,2.66,7.85533037407636
666,2.664,7.823952857243654
667,2.668,7.776778466680754
668,2.672,7.713136656556644
669,2.676,7.633347214546113
670,2.68,7.538671443484041
671,2.684,7.431205291768006
672,2.688,7.313734556284713
673,2.692,7.1895535395853205
674,2.696,7.062260106952319
675,2.7,6.935543853026389
676,2.704,6.8129726217805056
677,2.708,6.697820149846267
678,2.712,6.5929464036348495
679,2.716,6.50071313972572
680,2.72,6.422937620864993
681,2.724,6.360881547528441
682,2.728,6.3152725261771465
683,2.732,6.286375250441418
684,2.736,6.274097706849324
685,2.74,6.278116124818044
686,2.744,6.297996375558109
687,2.748,6.3332649297082515
688,2.7520000000000002,6.383446241447033
689,2.7560000000000002,6.448074176062436
690,2.7600000000000002,6.526682253029078
691,2.7640000000000002,6.618771305770015
692,2.7680000000000002,6.723800475724644
693,2.7720000000000002,6.841237818061375
694,2.7760000000000002,6.970646575637266
695,2.7800000000000002,7.111779624778369
696,2.7840000000000003,7.264640450771061
697,2.7880000000000003,7.429548026179627
698,2.7920000000000003,7.607200610683801
699,2.7960000000000003,7.798697130877874
700,2.8000000000000003,8.005496162376854
701,2.8040000000000003,8.229269216582235
702,2.8080000000000003,8.471671986962452
703,2.8120000000000003,8.73406093375852
704,2.816,9.017195407273
705,2.82,9.320985573153928
706,2.824,9.644307709726254
707,2.828,9.98489606330156
708,2.832,10.339359822346161
709,2.836,10.70331830913236
710,2.84,11.071621696488473
711,2.844,11.438623448348084
712,2.848,11.798494920907759
713,2.852,12.145548366768805
714,2.856,12.474537373881592
715,2.86,12.780946582483597
716,2.864,13.061244835213802
717,2.868,13.313073569699032
718,2.872,13.535359928015602
719,2.876,13.728384727371942
720,2.88,13.893867841994902
721,2.884,14.035010854488108
722,2.888,14.156400266905846
723,2.892,14.263802179545044
724,2.896,14.36386520929466
725,2.9,14.463730244893297
726,2.904,14.570550037242079
727,2.908,14.690955292168455
728,2.912,14.830510618931365
729,2.916,14.993243328431717
730,2.92,15.1812884763576
731,2.924,15.394666315070088
732,2.928,15.631229928532385
733,2.932,15.886784896983173
734,2.936,16.155361941004518
735,2.94,16.429614148571652
736,2.944,16.701287339762583
737,2.948,16.961698031078832
738,2.952,17.20218425855226
739,2.956,17.414510674874528
740,2.96,17.591215856493346
741,2.964,17.725885828749156
742,2.968,17.813342642023652
743,2.972,17.849755452682924
744,2.976,17.832684134199596
745,2.98,17.7610685770024
746,2.984,17.635177479163143
747,2.988,17.456526985152614
748,2.992,17.227775536216352
749,2.996,16.952609060701196
750,3.0,16.63562055888214
751,3.004,16.28216556544038
752,3.008,15.898202425336684
753,3.012,15.490124575384254
754,3.016,15.064593293276793
755,3.02,14.628381947474178
756,3.024,14.188223799378619
757,3.028,13.750652855182395
758,3.032,13.321835959774592
759,3.036,12.907397325503883
760,3.04,12.512257782816343
761,3.044,12.140486943052606
762,3.048,11.795163274945414
763,3.052,11.478269866166508
764,3.056,11.190646970188247
765,3.06,10.93199990046489
766,3.064,10.700949163682033
767,3.068,10.495146813405531
768,3.072,10.311442597075828
769,3.076,10.146077888816597
770,3.08,9.994925684810783
771,3.084,9.853760603326837
772,3.088,9.718519506884688
773,3.092,9.585502875183952
774,3.096,9.451497960699792
775,3.1,9.313951346510812
776,3.104,9.171166331689061
777,3.108,9.022400162494753
778,3.112,8.867839166078975
779,3.116,8.708500208591204
780,3.12,8.546074201881428
781,3.124,8.382719388786342
782,3.128,8.220816289943656
783,3.132,8.06269323257362
784,3.136,7.910405012224039
785,3.14,7.765591026223668
786,3.144,7.629382149387072
787,3.148,7.502350805401707
788,3.152,7.384503014467813
789,3.156,7.275314429092508
790,3.16,7.173825814575802
791,3.164,7.078796848458909
792,3.168,6.988867043529773
793,3.172,6.90268591621346
794,3.176,6.819017177844854
795,3.18,6.736806447947579
796,3.184,6.655197948770293
797,3.188,6.573505865772632
798,3.192,6.491156659605787
799,3.196,6.407607643756367
800,3.2,6.322258034498685
801,3.204,6.234407798272214
802,3.208,6.14327163444243
803,3.212,6.048012785792298
804,3.216,5.94779243910604
805,3.22,5.841843640622794
806,3.224,5.729558480317893
807,3.228,5.6105752387433165
808,3.232,5.484853222240236
809,3.236,5.3527126663625815
810,3.24,5.214852618649371
811,3.244,5.072372024536532
812,3.248,4.926771836126005
813,3.2520000000000002,4.779916313969516
814,3.2560000000000002,4.633963249528024
815,3.2600000000000002,4.491268476101422
816,3.2640000000000002,4.354277242283874
817,3.2680000000000002,4.225408452949615
818,3.2720000000000002,4.106943854708061
819,3.2760000000000002,4.000940925045647
820,3.2800000000000002,3.909161486306252
821,3.2840000000000003,3.8330049562675255
822,3.2880000000000003,3.773471011706531
823,3.2920000000000003,3.731140575363962
824,3.2960000000000003,3.70617507731821
825,3.3000000000000003,3.6983345648265966
826,3.3040000000000003,3.7069880942310434
827,3.3080000000000003,3.7311125349197782
828,3.3120000000000003,3.769290782723011
829,3.3160000000000003,3.819721383443219
830,3.3200000000000003,3.880236944677727
831,3.3240000000000003,3.9483505591960055
832,3.3280000000000003,4.021339215341562
833,3.332,4.0963531490366165
834,3.336,4.170560035692073
835,3.34,4.241301638393769
836,3.344,4.306237227921434
837,3.348,4.363481885483209
838,3.352,4.411738670117266
839,3.356,4.4503976900993205
840,3.36,4.479596967364929
841,3.364,4.5002418765628205
842,3.368,4.513974364318611
843,3.372,4.523083570180598
844,3.376,4.530350846394832
845,3.38,4.538835956074327
846,3.384,4.551615356777633
847,3.388,4.57149198276551
848,3.392,4.600709514314882
849,3.396,4.640707883911693
850,3.4,4.691960660767719
851,3.404,4.7539182985313
852,3.408,4.825060638828743
853,3.412,4.903048015323228
854,3.416,4.984943769745844
855,3.42,5.0674648519103345
856,3.424,5.147225473959591
857,3.428,5.220953671001618
858,3.432,5.2856718649157814
859,3.436,5.338832332999729
860,3.44,5.37840838304935
861,3.444,5.402950551294469
862,3.448,5.4116087083235325
863,3.452,5.404125727806057
864,3.456,5.380806079162693
865,3.46,5.342469287922207
866,3.464,5.2903972382563005
867,3.468,5.2262706237292464
868,3.472,5.152095442147786
869,3.476,5.070131674475425
870,3.48,4.9828259202488985
871,3.484,4.892746949372509
872,3.488,4.802533509542561
873,3.492,4.714848767080511
874,3.496,4.6323191639438415
875,3.5,4.557457973813969
876,3.504,4.492575291442879
877,3.508,4.439680116869163
878,3.512,4.400390383095193
879,3.516,4.375855296206903
880,3.52,4.3666920115032255
881,3.524,4.372949234300072
882,3.528,4.394115212481136
883,3.532,4.429173475749593
884,3.536,4.476693013843282
885,3.54,4.53493161002395
886,3.544,4.601944631109946
887,3.548,4.675699926365538
888,3.552,4.754195795770042
889,3.556,4.835570660938062
890,3.56,4.91819187307212
891,3.564,5.0007247835833715
892,3.568,5.0821782322057585
893,3.572,5.161917499253473
894,3.576,5.239659272877651
895,3.58,5.315449351669596
896,3.584,5.389619320857246
897,3.588,5.462726408169148
898,3.592,5.535475279032306
899,3.596,5.608627282975245
900,3.6,5.68292366608983
901,3.604,5.7590278030721125
902,3.608,5.83746365545431
903,3.612,5.918572389838798
904,3.616,6.00249120659353
905,3.62,6.089138563211786
906,3.624,6.17822214549601
907,3.628,6.269277648095029
908,3.632,6.361719869848615
909,3.636,6.454889693885542
910,3.64,6.54809148570174
911,3.644,6.640615785845418
912,3.648,6.7317473357875315
913,3.652,6.820762025982621
914,3.656,6.906920146939588
915,3.66,6.9894583190287465
916,3.664,7.067578954023676
917,3.668,7.1404482988338795
918,3.672,7.207205829859852
919,3.676,7.26698832499437
920,3.68,7.318973985221607
921,3.684,7.362445066365315
922,3.688,7.396856473687325
923,3.692,7.421901112282433
924,3.696,7.437565951737015
925,3.7,7.444178410598117
926,3.704,7.442431709182316
927,3.708,7.43338120822489
928,3.712,7.418404499609124
929,3.716,7.399120206181849
930,3.72,7.377268283440427
931,3.724,7.354557853149607
932,3.728,7.332501248651244
933,3.732,7.3122627779660245
934,3.736,7.29453054532957
935,3.74,7.279421481738298
936,3.744,7.266438765370455
937,3.748,7.2544942754580175
938,3.7520000000000002,7.241998174020689
939,3.7560000000000002,7.227006290327985
940,3.7600000000000002,7.207402232328896
941,3.7640000000000002,7.181091632913617
942,3.7680000000000002,7.146195256916173
943,3.7720000000000002,7.101229478241439
944,3.7760000000000002,7.0452571122667
